year,Home Team,Away Team,Home Team Goals,Away Team Goals
2009,Toulouse,Boulogne,1,0
2009,Le Mans,St Etienne,1,1
2009,Lyon,Rennes,1,1
2009,Nancy,Bordeaux,0,3
2009,Boulogne,Paris SG,2,5
2009,Bordeaux,Paris SG,1,0
2009,Montpellier,Le Mans,2,1
2009,Nice,Marseille,1,3
2009,Rennes,Lorient,1,0
2009,St Etienne,Sochaux,0,0
2009,Valenciennes,Monaco,3,1
2009,Auxerre,Nancy,1,3
2009,Boulogne,Lens,2,1
2009,Grenoble,Toulouse,1,0
2009,Lille,Lyon,4,3
2009,Lille,St Etienne,4,0
2009,Toulouse,Sochaux,2,0
2009,Le Mans,Valenciennes,2,1
2009,Lens,Nice,2,0
2009,Lorient,Auxerre,0,0
2009,Marseille,Boulogne,2,0
2009,Nancy,Rennes,1,2
2009,Lyon,Bordeaux,0,1
2009,Monaco,Lille,0,4
2009,Paris SG,St Etienne,3,0
2009,Sochaux,Grenoble,1,0
2009,Toulouse,Montpellier,0,1
2009,Valenciennes,Auxerre,0,0
2009,Le Mans,Grenoble,1,0
2009,Lorient,Marseille,1,2
2009,Lyon,Boulogne,2,0
2009,Monaco,Rennes,1,0
2009,Montpellier,Bordeaux,0,1
2009,Nancy,Nice,2,0
2009,Paris SG,Lens,1,1
2009,Bordeaux,Lorient,4,1
2009,Grenoble,Nice,1,1
2009,Montpellier,Nancy,0,2
2009,Rennes,Paris SG,1,0
2009,St Etienne,Marseille,0,0
2009,Valenciennes,Lens,0,0
2009,Auxerre,Toulouse,1,1
2009,Lille,Le Mans,3,0
2009,Monaco,Lyon,1,1
2009,Lens,St Etienne,1,0
2009,Le Mans,Monaco,1,1
2009,Lorient,Valenciennes,3,2
2009,Lyon,Montpellier,1,2
2009,Marseille,Auxerre,0,2
2009,Nancy,Lille,0,4
2009,Nice,Boulogne,2,2
2009,Paris SG,Grenoble,4,0
2009,Sochaux,Rennes,2,0
2009,Toulouse,Bordeaux,1,2
2009,Boulogne,Sochaux,0,0
2009,Monaco,Montpellier,4,0
2009,Auxerre,Boulogne,0,0
2009,Grenoble,St Etienne,1,2
2009,Le Mans,Lorient,0,3
2009,Lille,Paris SG,3,1
2009,Monaco,Sochaux,2,0
2009,Montpellier,Nice,1,0
2009,Nancy,Lyon,0,2
2009,Rennes,Lens,1,1
2009,Valenciennes,Toulouse,1,3
2009,Bordeaux,Marseille,1,1
2009,St Etienne,Rennes,0,0
2009,Boulogne,Valenciennes,0,2
2009,Grenoble,Bordeaux,1,3
2009,Lens,Montpellier,0,1
2009,Lorient,Lyon,1,3
2009,Marseille,Le Mans,2,1
2009,Nice,Auxerre,0,1
2009,Paris SG,Monaco,0,1
2009,Sochaux,Lille,2,1
2009,Toulouse,Nancy,0,0
2009,Bordeaux,Boulogne,0,0
2009,Le Mans,Toulouse,1,3
2009,Lille,Lens,1,0
2009,Monaco,Nice,3,2
2009,Montpellier,Marseille,2,0
2009,Nancy,Lorient,1,0
2009,Rennes,Grenoble,4,0
2009,Auxerre,St Etienne,1,0
2009,Lyon,Paris SG,2,1
2009,Valenciennes,Sochaux,1,1
2009,Boulogne,Montpellier,0,2
2009,Grenoble,Auxerre,5,0
2009,Lens,Le Mans,2,1
2009,Nice,Lille,1,1
2009,Paris SG,Lorient,0,3
2009,Rennes,Bordeaux,4,2
2009,Sochaux,Nancy,1,1
2009,Marseille,Valenciennes,5,1
2009,St Etienne,Monaco,3,0
2009,Toulouse,Lyon,0,0
2009,Le Mans,Sochaux,0,0
2009,Lille,Boulogne,3,1
2009,Lyon,Lens,1,0
2009,Monaco,Marseille,1,2
2009,Montpellier,Grenoble,1,0
2009,Nancy,Paris SG,0,0
2009,Valenciennes,Nice,2,1
2009,Auxerre,Rennes,1,0
2009,Bordeaux,St Etienne,3,1
2009,Lorient,Toulouse,1,1
2009,Boulogne,Le Mans,1,3
2009,Grenoble,Valenciennes,0,1
2009,Lens,Monaco,3,0
2009,Nice,Lorient,1,0
2009,Paris SG,Toulouse,1,0
2009,St Etienne,Montpellier,1,0
2009,Marseille,Nancy,3,1
2009,Rennes,Lille,1,2
2009,Sochaux,Lyon,0,4
2009,Lorient,Sochaux,1,0
2009,Lyon,Nice,2,0
2009,Monaco,Boulogne,1,0
2009,Montpellier,Rennes,3,1
2009,Nancy,Grenoble,0,2
2009,Toulouse,Lens,1,0
2009,Valenciennes,St Etienne,1,0
2009,Lille,Auxerre,1,2
2009,Paris SG,Marseille,0,3
2009,Auxerre,Valenciennes,1,0
2009,Boulogne,Lyon,0,0
2009,Lens,Paris SG,1,1
2009,Nice,Nancy,2,3
2009,Rennes,Monaco,1,0
2009,Sochaux,Toulouse,1,0
2009,St Etienne,Lille,1,1
2009,Bordeaux,Montpellier,1,1
2009,Grenoble,Le Mans,1,1
2009,Marseille,Lorient,1,1
2009,Bordeaux,Auxerre,1,2
2009,Le Mans,Nice,0,1
2009,Lorient,Lens,1,0
2009,Lyon,St Etienne,1,1
2009,Monaco,Bordeaux,0,0
2009,Montpellier,Auxerre,1,1
2009,Nancy,Boulogne,1,3
2009,Paris SG,Sochaux,4,1
2009,Lille,Grenoble,1,0
2009,Toulouse,Marseille,1,1
2009,Valenciennes,Rennes,0,2
2009,Auxerre,Le Mans,2,1
2009,Boulogne,Lorient,2,0
2009,Grenoble,Monaco,0,0
2009,Lens,Sochaux,0,0
2009,Nice,Paris SG,1,0
2009,Rennes,Toulouse,4,1
2009,St Etienne,Nancy,0,0
2009,Bordeaux,Lille,3,1
2009,Marseille,Lyon,2,1
2009,Montpellier,Valenciennes,2,1
2009,Lyon,Grenoble,2,0
2009,Le Mans,Rennes,1,3
2009,Lille,Montpellier,4,1
2009,Lorient,St Etienne,4,0
2009,Nancy,Lens,5,1
2009,Paris SG,Boulogne,3,0
2009,Toulouse,Nice,0,2
2009,Monaco,Auxerre,0,0
2009,Bordeaux,Nancy,1,2
2009,Grenoble,Lorient,1,2
2009,Montpellier,Monaco,0,0
2009,Nice,Sochaux,0,0
2009,Rennes,Lyon,1,2
2009,St Etienne,Le Mans,2,0
2009,Valenciennes,Lille,1,0
2009,Auxerre,Paris SG,1,1
2009,Boulogne,Toulouse,1,1
2009,Marseille,Lens,1,0
2009,Marseille,Sochaux,3,0
2009,Le Mans,Montpellier,2,2
2009,Lens,Boulogne,3,0
2009,Lorient,Rennes,1,1
2009,Monaco,Valenciennes,2,1
2009,Paris SG,Bordeaux,3,1
2009,Sochaux,St Etienne,0,2
2009,Toulouse,Grenoble,4,0
2009,Lyon,Lille,1,1
2009,Marseille,Nice,4,1
2009,Nancy,Auxerre,0,1
2009,Le Mans,Bordeaux,2,1
2009,Sochaux,Marseille,0,1
2009,Auxerre,Lorient,4,1
2009,Bordeaux,Lyon,2,2
2009,Boulogne,Marseille,1,2
2009,Grenoble,Sochaux,2,2
2009,Nice,Lens,0,0
2009,Rennes,Nancy,0,0
2009,Valenciennes,Le Mans,0,1
2009,Lille,Monaco,4,0
2009,Montpellier,Toulouse,1,1
2009,St Etienne,Paris SG,0,0
2009,Le Mans,Lille,1,2
2009,Lorient,Bordeaux,1,0
2009,Nancy,Montpellier,0,0
2009,Nice,Grenoble,2,1
2009,Paris SG,Rennes,1,1
2009,Sochaux,Boulogne,0,3
2009,Lens,Valenciennes,1,1
2009,Marseille,St Etienne,1,0
2009,Toulouse,Auxerre,0,3
2009,Grenoble,Paris SG,4,0
2009,Monaco,Le Mans,1,1
2009,Valenciennes,Bordeaux,2,0
2009,Auxerre,Marseille,0,0
2009,Bordeaux,Toulouse,1,0
2009,Boulogne,Nice,3,3
2009,Lille,Nancy,3,1
2009,Montpellier,Lyon,0,1
2009,Rennes,Sochaux,1,2
2009,St Etienne,Lens,1,4
2009,Valenciennes,Lorient,0,0
2009,Boulogne,St Etienne,0,1
2009,Lens,Grenoble,1,1
2009,Lorient,Monaco,2,2
2009,Lyon,Auxerre,2,1
2009,Marseille,Rennes,3,1
2009,Nancy,Le Mans,3,2
2009,Nice,Bordeaux,1,1
2009,Paris SG,Valenciennes,2,2
2009,Sochaux,Montpellier,0,1
2009,Toulouse,Lille,0,2
2009,Auxerre,Lens,0,0
2009,Bordeaux,Sochaux,2,0
2009,Grenoble,Boulogne,2,0
2009,Le Mans,Paris SG,1,0
2009,Lille,Marseille,3,2
2009,Monaco,Nancy,2,1
2009,Montpellier,Lorient,2,1
2009,Rennes,Nice,2,2
2009,St Etienne,Toulouse,0,1
2009,Valenciennes,Lyon,2,2
2009,Lyon,Monaco,3,0
2009,Boulogne,Rennes,1,0
2009,Lens,Bordeaux,4,3
2009,Lorient,Lille,2,1
2009,Lyon,Le Mans,2,0
2009,Marseille,Grenoble,2,0
2009,Nancy,Valenciennes,1,1
2009,Nice,St Etienne,1,1
2009,Paris SG,Montpellier,1,3
2009,Sochaux,Auxerre,1,2
2009,Toulouse,Monaco,0,0
2010,Auxerre,Lorient,2,2
2010,Lens,Nancy,1,2
2010,Lyon,Monaco,0,0
2010,Marseille,Caen,1,2
2010,Nice,Valenciennes,0,0
2010,Paris SG,St Etienne,3,1
2010,Rennes,Lille,1,1
2010,Sochaux,Arles,2,1
2010,Toulouse,Brest,2,0
2010,Montpellier,Bordeaux,1,0
2010,Arles,Lens,0,1
2010,Bordeaux,Toulouse,1,2
2010,Brest,Auxerre,1,1
2010,Caen,Lyon,3,2
2010,Lille,Paris SG,0,0
2010,Lorient,Nice,1,2
2010,Nancy,Rennes,0,3
2010,St Etienne,Sochaux,3,2
2010,Valenciennes,Marseille,3,2
2010,Monaco,Montpellier,0,0
2010,Auxerre,Valenciennes,1,1
2010,Lens,Monaco,2,2
2010,Lyon,Brest,1,0
2010,Marseille,Lorient,2,0
2010,Nice,Nancy,1,1
2010,Rennes,St Etienne,0,0
2010,Toulouse,Arles,2,1
2010,Montpellier,Caen,0,0
2010,Paris SG,Bordeaux,1,2
2010,Sochaux,Lille,0,0
2010,Arles,Rennes,0,1
2010,Caen,Brest,0,2
2010,Lorient,Lyon,2,0
2010,Nancy,Toulouse,0,2
2010,St Etienne,Lens,3,1
2010,Valenciennes,Montpellier,0,1
2010,Bordeaux,Marseille,1,1
2010,Lille,Nice,1,1
2010,Monaco,Auxerre,2,0
2010,Sochaux,Paris SG,3,1
2010,Auxerre,Caen,1,1
2010,Lens,Lille,1,4
2010,Lyon,Valenciennes,1,1
2010,Montpellier,Nancy,1,2
2010,Paris SG,Arles,4,0
2010,Rennes,Sochaux,2,1
2010,Toulouse,St Etienne,0,1
2010,Brest,Lorient,0,0
2010,Marseille,Monaco,2,2
2010,Nice,Bordeaux,2,1
2010,Arles,Marseille,0,3
2010,Lorient,Caen,0,1
2010,Monaco,Toulouse,0,0
2010,Nancy,Brest,0,2
2010,Sochaux,Nice,4,0
2010,St Etienne,Montpellier,3,0
2010,Valenciennes,Lens,1,1
2010,Bordeaux,Lyon,2,0
2010,Lille,Auxerre,1,0
2010,Paris SG,Rennes,0,0
2010,Auxerre,Nancy,2,2
2010,Caen,Bordeaux,0,0
2010,Lorient,Monaco,2,1
2010,Lyon,St Etienne,0,1
2010,Marseille,Sochaux,2,1
2010,Montpellier,Arles,3,1
2010,Nice,Rennes,1,2
2010,Brest,Valenciennes,1,0
2010,Lens,Paris SG,0,2
2010,Toulouse,Lille,1,1
2010,Arles,Auxerre,0,4
2010,Bordeaux,Lorient,1,0
2010,Monaco,Brest,0,1
2010,Nancy,Lyon,2,3
2010,Sochaux,Lens,3,0
2010,St Etienne,Marseille,1,1
2010,Valenciennes,Caen,2,1
2010,Lille,Montpellier,3,1
2010,Paris SG,Nice,0,0
2010,Rennes,Toulouse,3,1
2010,Auxerre,Bordeaux,0,1
2010,Brest,Arles,0,0
2010,Caen,Monaco,0,0
2010,Marseille,Nancy,1,0
2010,Montpellier,Sochaux,2,0
2010,Toulouse,Paris SG,0,2
2010,Lens,Rennes,0,0
2010,Lorient,Valenciennes,2,1
2010,Lyon,Lille,3,1
2010,Nice,St Etienne,2,1
2010,Bordeaux,Brest,0,2
2010,Lens,Nice,1,0
2010,Monaco,Valenciennes,0,2
2010,Nancy,Lorient,1,0
2010,Rennes,Montpellier,0,1
2010,Sochaux,Toulouse,1,3
2010,St Etienne,Caen,1,1
2010,Arles,Lyon,1,1
2010,Lille,Marseille,1,3
2010,Paris SG,Auxerre,2,3
2010,Auxerre,Nice,2,0
2010,Brest,St Etienne,2,0
2010,Caen,Nancy,2,3
2010,Lorient,Arles,2,0
2010,Lyon,Sochaux,2,1
2010,Toulouse,Lens,1,1
2010,Montpellier,Paris SG,1,1
2010,Valenciennes,Lille,1,1
2010,Monaco,Bordeaux,2,2
2010,Arles,Caen,3,2
2010,Bordeaux,Valenciennes,1,1
2010,Rennes,Lyon,1,1
2010,Sochaux,Auxerre,1,1
2010,St Etienne,Lorient,1,2
2010,Lens,Montpellier,2,0
2010,Lille,Brest,3,1
2010,Nancy,Monaco,0,4
2010,Nice,Toulouse,2,0
2010,Paris SG,Marseille,2,1
2010,Bordeaux,Nancy,2,1
2010,Brest,Sochaux,1,1
2010,Caen,Lille,2,5
2010,Marseille,Lens,1,1
2010,Monaco,Arles,0,0
2010,Montpellier,Toulouse,1,0
2010,Auxerre,Rennes,2,1
2010,Lorient,Paris SG,1,1
2010,Lyon,Nice,1,0
2010,Nancy,Valenciennes,2,0
2010,Nice,Montpellier,0,1
2010,Paris SG,Caen,2,1
2010,Rennes,Brest,2,1
2010,Sochaux,Lorient,2,0
2010,St Etienne,Auxerre,1,1
2010,Toulouse,Marseille,0,1
2010,Arles,Bordeaux,2,4
2010,Lens,Lyon,1,3
2010,Lille,Monaco,2,1
2010,Bordeaux,Lille,1,1
2010,Lorient,Rennes,2,0
2010,Marseille,Montpellier,4,0
2010,Monaco,Nice,1,1
2010,Nancy,St Etienne,1,1
2010,Valenciennes,Arles,3,0
2010,Auxerre,Toulouse,1,2
2010,Caen,Sochaux,0,3
2010,Lyon,Paris SG,2,2
2010,Brest,Lens,4,1
2010,Marseille,Rennes,0,0
2010,Valenciennes,St Etienne,1,1
2010,Arles,Nancy,1,1
2010,Lens,Auxerre,1,1
2010,Lille,Lorient,6,3
2010,Montpellier,Lyon,1,2
2010,Rennes,Monaco,1,0
2010,Sochaux,Valenciennes,2,1
2010,Toulouse,Caen,1,0
2010,Nice,Marseille,1,0
2010,Paris SG,Brest,3,1
2010,St Etienne,Bordeaux,2,2
2010,Arles,Lille,0,1
2010,Auxerre,Marseille,1,1
2010,Brest,Montpellier,0,0
2010,Caen,Nice,0,0
2010,Lorient,Lens,3,0
2010,Nancy,Sochaux,1,0
2010,Valenciennes,Paris SG,1,2
2010,Bordeaux,Rennes,0,0
2010,Lyon,Toulouse,2,0
2010,Monaco,St Etienne,0,2
2010,Montpellier,Auxerre,1,1
2010,Nice,Brest,1,1
2010,Paris SG,Monaco,2,2
2010,Rennes,Valenciennes,1,0
2010,St Etienne,Arles,2,0
2010,Toulouse,Lorient,3,0
2010,Marseille,Lyon,1,1
2010,Sochaux,Bordeaux,1,1
2010,Lorient,Montpellier,0,0
2010,Arles,Nice,0,0
2010,Bordeaux,Lens,2,2
2010,Brest,Marseille,0,0
2010,Caen,Rennes,1,0
2010,Lille,St Etienne,1,1
2010,Lyon,Auxerre,1,1
2010,Monaco,Sochaux,2,1
2010,Nancy,Paris SG,2,0
2010,Valenciennes,Toulouse,2,1
2010,Auxerre,Monaco,1,1
2010,Brest,Caen,1,3
2010,Lens,St Etienne,2,1
2010,Lyon,Lorient,3,0
2010,Montpellier,Valenciennes,2,1
2010,Nice,Lille,0,2
2010,Paris SG,Sochaux,2,1
2010,Rennes,Arles,4,0
2010,Toulouse,Nancy,1,0
2010,Marseille,Bordeaux,2,1
2010,Lille,Nancy,3,0
2010,Lens,Caen,2,0
2010,Arles,Paris SG,1,2
2010,Caen,Auxerre,2,0
2010,Lille,Lens,1,0
2010,Lorient,Brest,2,0
2010,Sochaux,Rennes,5,1
2010,St Etienne,Toulouse,2,1
2010,Valenciennes,Lyon,2,1
2010,Bordeaux,Nice,2,0
2010,Monaco,Marseille,0,0
2010,Nancy,Montpellier,1,2
2010,Brest,Nancy,2,1
2010,Caen,Lorient,0,2
2010,Lens,Valenciennes,1,1
2010,Marseille,Arles,1,0
2010,Montpellier,St Etienne,1,2
2010,Nice,Sochaux,1,0
2010,Rennes,Paris SG,1,0
2010,Auxerre,Lille,1,1
2010,Lyon,Bordeaux,0,0
2010,Toulouse,Monaco,2,0
2010,Arles,Montpellier,0,0
2010,Bordeaux,Caen,1,2
2010,Monaco,Lorient,3,1
2010,Nancy,Auxerre,3,1
2010,Paris SG,Lens,0,0
2010,Sochaux,Marseille,1,2
2010,St Etienne,Lyon,1,4
2010,Lille,Toulouse,2,0
2010,Rennes,Nice,2,0
2010,Valenciennes,Brest,3,0
2010,Lyon,Nancy,4,0
2010,Auxerre,Arles,1,1
2010,Brest,Monaco,2,0
2010,Caen,Valenciennes,2,2
2010,Lens,Sochaux,2,3
2010,Lorient,Bordeaux,5,1
2010,Marseille,St Etienne,2,1
2010,Montpellier,Lille,1,0
2010,Nice,Paris SG,0,3
2010,Toulouse,Rennes,1,2
2010,Arles,Brest,1,1
2010,Bordeaux,Auxerre,3,0
2010,Monaco,Caen,2,2
2010,Rennes,Lens,2,0
2010,Sochaux,Montpellier,0,0
2010,St Etienne,Nice,0,2
2010,Valenciennes,Lorient,0,0
2010,Lille,Lyon,1,1
2010,Nancy,Marseille,1,2
2010,Paris SG,Toulouse,2,1
2010,Auxerre,Paris SG,1,0
2010,Caen,St Etienne,1,0
2010,Lorient,Nancy,0,0
2010,Montpellier,Rennes,0,1
2010,Nice,Lens,0,0
2010,Toulouse,Sochaux,0,1
2010,Valenciennes,Monaco,0,0
2010,Brest,Bordeaux,1,3
2010,Lyon,Arles,5,0
2010,Marseille,Lille,1,2
2010,Rennes,Marseille,0,2
2010,Arles,Lorient,3,3
2010,Lens,Toulouse,0,1
2010,Nancy,Caen,2,0
2010,Nice,Auxerre,1,0
2010,Sochaux,Lyon,0,2
2010,St Etienne,Brest,2,0
2010,Bordeaux,Monaco,0,1
2010,Lille,Valenciennes,2,1
2010,Paris SG,Montpellier,2,2
2010,Auxerre,Sochaux,2,0
2010,Brest,Lille,1,2
2010,Lorient,St Etienne,0,0
2010,Lyon,Rennes,1,1
2010,Montpellier,Lens,1,4
2010,Toulouse,Nice,1,1
2010,Valenciennes,Bordeaux,2,2
2010,Caen,Arles,2,0
2010,Marseille,Paris SG,2,1
2010,Monaco,Nancy,0,1
2010,Arles,Monaco,0,2
2010,Lille,Caen,3,1
2010,Nancy,Bordeaux,0,0
2010,Paris SG,Lorient,0,0
2010,Rennes,Auxerre,0,0
2010,Sochaux,Brest,2,1
2010,Toulouse,Montpellier,0,1
2010,Lens,Marseille,0,1
2010,Nice,Lyon,2,2
2010,St Etienne,Valenciennes,1,1
2010,Auxerre,St Etienne,2,2
2010,Bordeaux,Arles,0,0
2010,Brest,Rennes,2,0
2010,Caen,Paris SG,1,2
2010,Lorient,Sochaux,1,1
2010,Monaco,Lille,1,0
2010,Valenciennes,Nancy,1,1
2010,Lyon,Lens,3,0
2010,Marseille,Toulouse,2,2
2010,Montpellier,Nice,1,1
2010,Lens,Brest,1,1
2010,Lille,Bordeaux,1,1
2010,Nice,Monaco,3,2
2010,Rennes,Lorient,1,2
2010,Sochaux,Caen,3,2
2010,St Etienne,Nancy,2,1
2010,Toulouse,Auxerre,0,1
2010,Arles,Valenciennes,0,1
2010,Montpellier,Marseille,1,2
2010,Paris SG,Lyon,1,0
2010,Auxerre,Lens,1,1
2010,Bordeaux,St Etienne,2,0
2010,Brest,Paris SG,2,2
2010,Caen,Toulouse,1,1
2010,Lorient,Lille,1,1
2010,Monaco,Rennes,1,0
2010,Nancy,Arles,0,0
2010,Valenciennes,Sochaux,1,1
2010,Lyon,Montpellier,3,2
2010,Marseille,Nice,4,2
2010,Lens,Lorient,2,3
2010,Lille,Arles,5,0
2010,Paris SG,Valenciennes,3,1
2010,Rennes,Bordeaux,0,0
2010,Sochaux,Nancy,1,0
2010,Marseille,Auxerre,1,1
2010,Montpellier,Brest,0,0
2010,Nice,Caen,0,4
2010,St Etienne,Monaco,1,1
2010,Toulouse,Lyon,2,0
2010,Arles,St Etienne,0,1
2010,Auxerre,Montpellier,1,0
2010,Bordeaux,Sochaux,0,4
2010,Brest,Nice,0,0
2010,Caen,Lens,1,1
2010,Lorient,Toulouse,0,0
2010,Monaco,Paris SG,1,1
2010,Nancy,Lille,0,1
2010,Lyon,Marseille,3,2
2010,Valenciennes,Rennes,2,0
2010,Paris SG,Nancy,2,2
2010,St Etienne,Lille,1,2
2010,Auxerre,Lyon,4,0
2010,Lens,Bordeaux,1,0
2010,Marseille,Brest,3,0
2010,Montpellier,Lorient,3,1
2010,Nice,Arles,3,2
2010,Rennes,Caen,1,1
2010,Sochaux,Monaco,3,0
2010,Toulouse,Valenciennes,0,0
2010,Arles,Toulouse,1,0
2010,Caen,Montpellier,2,0
2010,Lorient,Marseille,2,2
2010,Monaco,Lens,1,1
2010,Nancy,Nice,3,0
2010,St Etienne,Rennes,1,2
2010,Valenciennes,Auxerre,1,1
2010,Brest,Lyon,1,1
2010,Bordeaux,Paris SG,1,0
2010,Lille,Sochaux,1,0
2010,Auxerre,Brest,0,1
2010,Lens,Arles,0,1
2010,Lyon,Caen,0,0
2010,Marseille,Valenciennes,2,2
2010,Montpellier,Monaco,0,1
2010,Nice,Lorient,2,0
2010,Paris SG,Lille,2,2
2010,Rennes,Nancy,0,2
2010,Sochaux,St Etienne,2,1
2010,Toulouse,Bordeaux,2,0
2010,Arles,Sochaux,1,3
2010,Bordeaux,Montpellier,2,0
2010,Brest,Toulouse,0,2
2010,Caen,Marseille,2,2
2010,Lille,Rennes,3,2
2010,Lorient,Auxerre,1,2
2010,Monaco,Lyon,0,2
2010,Nancy,Lens,4,0
2010,St Etienne,Paris SG,1,1
2010,Valenciennes,Nice,2,1
2011,Ajaccio,Toulouse,0,2
2011,Brest,Evian Thonon Gaillard,2,2
2011,Caen,Valenciennes,1,0
2011,Marseille,Sochaux,2,2
2011,Montpellier,Auxerre,3,1
2011,Nancy,Lille,1,1
2011,Nice,Lyon,1,3
2011,Paris SG,Lorient,0,1
2011,Bordeaux,St Etienne,1,2
2011,Dijon,Rennes,1,5
2011,Lorient,Bordeaux,1,1
2011,Lyon,Ajaccio,1,1
2011,Rennes,Paris SG,1,1
2011,Sochaux,Caen,1,2
2011,St Etienne,Nancy,1,0
2011,Toulouse,Dijon,2,0
2011,Valenciennes,Brest,0,0
2011,Auxerre,Marseille,2,2
2011,Evian Thonon Gaillard,Nice,1,0
2011,Lille,Montpellier,0,1
2011,Ajaccio,Evian Thonon Gaillard,1,1
2011,Bordeaux,Auxerre,1,1
2011,Brest,Lyon,1,1
2011,Caen,Lille,1,2
2011,Dijon,Lorient,2,0
2011,Nice,Toulouse,1,1
2011,Marseille,St Etienne,0,0
2011,Montpellier,Rennes,4,0
2011,Nancy,Sochaux,1,2
2011,Paris SG,Valenciennes,2,1
2011,Auxerre,Ajaccio,4,1
2011,Evian Thonon Gaillard,Dijon,0,1
2011,Lorient,Nancy,2,1
2011,Lyon,Montpellier,2,1
2011,Nice,Brest,0,0
2011,Valenciennes,Bordeaux,1,2
2011,Lille,Marseille,3,2
2011,Rennes,Caen,3,2
2011,Sochaux,St Etienne,2,1
2011,Toulouse,Paris SG,1,3
2011,Ajaccio,Valenciennes,3,1
2011,Bordeaux,Evian Thonon Gaillard,0,0
2011,Caen,Toulouse,0,1
2011,Dijon,Lyon,1,2
2011,Marseille,Rennes,0,1
2011,Sochaux,Lorient,1,1
2011,St Etienne,Lille,1,3
2011,Montpellier,Nice,1,0
2011,Nancy,Auxerre,0,0
2011,Paris SG,Brest,1,0
2011,Auxerre,Caen,1,1
2011,Brest,Montpellier,2,2
2011,Lille,Sochaux,2,2
2011,Lorient,St Etienne,3,0
2011,Nice,Ajaccio,3,0
2011,Toulouse,Bordeaux,3,2
2011,Valenciennes,Dijon,4,0
2011,Evian Thonon Gaillard,Paris SG,2,2
2011,Lyon,Marseille,2,0
2011,Rennes,Nancy,1,1
2011,Bordeaux,Lille,1,1
2011,Ajaccio,Montpellier,1,3
2011,Caen,Lyon,1,0
2011,Dijon,Brest,1,0
2011,Lorient,Auxerre,1,1
2011,Marseille,Evian Thonon Gaillard,2,0
2011,Nancy,Valenciennes,1,1
2011,Paris SG,Nice,2,1
2011,Sochaux,Rennes,2,6
2011,St Etienne,Toulouse,1,1
2011,Evian Thonon Gaillard,Caen,2,4
2011,Lille,Lorient,1,1
2011,Lyon,Bordeaux,3,1
2011,Montpellier,Paris SG,0,3
2011,Nice,Dijon,1,1
2011,Toulouse,Nancy,1,0
2011,Valenciennes,Marseille,1,1
2011,Auxerre,Sochaux,4,1
2011,Brest,Ajaccio,1,1
2011,Rennes,St Etienne,1,1
2011,Bordeaux,Montpellier,2,2
2011,Caen,Nice,1,1
2011,Dijon,Ajaccio,1,1
2011,Lorient,Valenciennes,2,0
2011,Nancy,Evian Thonon Gaillard,1,1
2011,Sochaux,Toulouse,3,0
2011,St Etienne,Auxerre,1,1
2011,Lille,Rennes,2,0
2011,Marseille,Brest,1,1
2011,Paris SG,Lyon,2,0
2011,Auxerre,Lille,1,3
2011,Brest,Caen,1,1
2011,Evian Thonon Gaillard,St Etienne,1,2
2011,Lyon,Nancy,3,1
2011,Montpellier,Dijon,5,3
2011,Nice,Bordeaux,3,0
2011,Toulouse,Marseille,0,0
2011,Ajaccio,Paris SG,1,3
2011,Rennes,Lorient,2,0
2011,Valenciennes,Sochaux,3,0
2011,Bordeaux,Brest,1,1
2011,Caen,Montpellier,1,3
2011,Lorient,Toulouse,0,0
2011,Marseille,Ajaccio,2,0
2011,Nancy,Nice,1,0
2011,Sochaux,Evian Thonon Gaillard,1,1
2011,St Etienne,Valenciennes,1,0
2011,Auxerre,Rennes,0,1
2011,Lille,Lyon,3,1
2011,Paris SG,Dijon,2,0
2011,Ajaccio,Bordeaux,0,2
2011,Brest,Lorient,3,1
2011,Dijon,Marseille,2,3
2011,Evian Thonon Gaillard,Auxerre,3,1
2011,Lyon,St Etienne,2,0
2011,Montpellier,Nancy,2,0
2011,Paris SG,Caen,4,2
2011,Nice,Sochaux,1,1
2011,Toulouse,Rennes,1,0
2011,Valenciennes,Lille,0,0
2011,Lille,Evian Thonon Gaillard,1,1
2011,Auxerre,Toulouse,2,0
2011,Bordeaux,Paris SG,1,1
2011,Caen,Dijon,3,0
2011,Lorient,Ajaccio,2,0
2011,Marseille,Nice,2,0
2011,Nancy,Brest,2,1
2011,Rennes,Valenciennes,1,1
2011,Sochaux,Lyon,2,1
2011,St Etienne,Montpellier,1,1
2011,Lyon,Rennes,1,2
2011,Toulouse,Lille,0,0
2011,Ajaccio,Caen,2,2
2011,Dijon,Bordeaux,2,0
2011,Evian Thonon Gaillard,Lorient,2,1
2011,Montpellier,Marseille,1,0
2011,Nice,St Etienne,0,2
2011,Brest,Sochaux,2,0
2011,Paris SG,Nancy,0,1
2011,Valenciennes,Auxerre,2,1
2011,Bordeaux,Caen,2,0
2011,Lille,Brest,2,0
2011,Nancy,Dijon,1,2
2011,Rennes,Evian Thonon Gaillard,3,2
2011,Sochaux,Montpellier,1,3
2011,St Etienne,Ajaccio,3,1
2011,Toulouse,Valenciennes,2,0
2011,Auxerre,Lyon,0,3
2011,Lorient,Nice,1,0
2011,Marseille,Paris SG,3,0
2011,Caen,Marseille,1,2
2011,Ajaccio,Lille,2,3
2011,Brest,St Etienne,2,2
2011,Dijon,Sochaux,0,0
2011,Evian Thonon Gaillard,Valenciennes,2,1
2011,Montpellier,Lorient,4,0
